Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
135.313,TraderOne,Tick,1207,1204,3,-3,150100,149800,4464,-388964,-388064,OK
135.313,Trader1,Tick,120,10,110,0,150100,149800,3813,-16111813,399187,BREACH
135.313,Trader2,Tick,1381,1386,-5,5,150100,149800,25672,-94572,-96072,OK
135.454,TraderOne,Tick,1207,1204,3,-3,150100,149800,4464,-388964,-388064,OK
135.454,Trader1,Tick,120,10,110,0,150100,149800,3813,-16111813,399187,BREACH
135.454,Trader2,Tick,1381,1386,-5,5,150100,149800,25672,-94572,-96072,OK
135.735,TraderOne,Tick,1207,1204,3,-3,149300,149900,4464,-388964,-389864,OK
135.735,Trader1,Tick,120,10,110,0,149300,149900,3813,-16111813,344187,BREACH
135.735,Trader2,Tick,1391,1386,5,-5,149300,149900,25522,-94422,-95922,OK
135.985,TraderOne,Tick,1207,1204,3,-3,149300,149900,4464,-388964,-389864,OK
135.985,Trader1,Tick,120,10,110,0,149300,149900,3813,-16111813,344187,BREACH
135.985,Trader2,Tick,1391,1386,5,-5,149300,149900,25522,-94422,-95922,OK
136.25,TraderOne,Tick,1207,1204,3,-3,149300,149900,4464,-388964,-389864,OK
136.25,Trader1,Tick,120,10,110,0,149300,149900,3813,-16111813,344187,BREACH
136.25,Trader2,Tick,1391,1386,5,-5,149300,149900,25522,-94422,-95922,OK
136.469,TraderOne,Tick,1207,1204,3,-3,149300,149900,4464,-388964,-389864,OK
136.469,Trader1,Tick,120,10,110,0,149300,149900,3813,-16111813,344187,BREACH
136.469,Trader2,Tick,1391,1386,5,-5,149300,149900,25522,-94422,-95922,OK
136.75,TraderOne,Tick,1207,1204,3,-3,149300,149800,4464,-388964,-389864,OK
136.75,Trader1,Tick,120,10,110,0,149300,149800,3813,-16111813,333187,BREACH
136.75,Trader2,Tick,1391,1386,5,-5,149300,149800,25522,-94422,-95922,OK
137.0,TraderOne,Tick,1217,1204,13,-13,149900,149600,4314,-390814,-388214,OK
137.0,Trader1,Tick,120,10,110,0,149900,149600,3813,-16111813,366187,BREACH
137.0,Trader2,Tick,1391,1396,-5,5,149900,149600,25822,-93722,-94722,OK
137.25,TraderOne,Tick,1217,1204,13,-13,149900,149600,4314,-390814,-388214,OK
137.25,Trader1,Tick,120,10,110,0,149900,149600,3813,-16111813,366187,BREACH
137.25,Trader2,Tick,1391,1396,-5,5,149900,149600,25822,-93722,-94722,OK
137.516,TraderOne,Tick,1227,1204,23,-23,149600,149600,4164,-392664,-392664,OK
137.516,Trader1,Tick,120,10,110,0,149600,149600,3813,-16111813,344187,BREACH
137.516,Trader2,Tick,1391,1406,-15,15,149600,149600,26121,-93021,-93021,OK
137.719,TraderOne,Tick,1227,1214,13,-13,149600,149300,4014,-390514,-387914,OK
137.719,Trader1,Tick,120,10,110,0,149600,149300,3813,-16111813,333187,BREACH
137.719,Trader2,Tick,1401,1406,-5,5,149600,149300,26420,-96320,-97320,OK
138.0,TraderOne,Tick,1227,1226,1,-1,149300,149300,3925,-391825,-391825,OK
138.0,Trader1,Tick,120,10,110,0,149300,149300,3813,-16111813,311187,BREACH
138.0,Trader2,Tick,1411,1406,5,-5,149300,149300,26719,-97619,-97619,OK
138.25,TraderOne,Tick,1227,1234,-7,7,149300,149300,3806,-393306,-393306,OK
138.25,Trader1,Tick,120,10,110,0,149300,149300,3813,-16111813,311187,BREACH
138.25,Trader2,Tick,1419,1406,13,-13,149300,149300,26958,-97858,-97858,OK
138.469,TraderOne,Tick,1237,1234,3,-3,149300,149300,4105,-393605,-393605,OK
138.469,Trader1,Tick,120,10,110,0,149300,149300,3813,-16111813,311187,BREACH
138.469,Trader2,Tick,1419,1416,3,-3,149300,149300,26809,-98709,-98709,OK
138.782,TraderOne,Tick,1237,1234,3,-3,149300,149100,4105,-393605,-393005,OK
138.782,Trader1,Tick,120,10,110,0,149300,149100,3813,-16111813,311187,BREACH
138.782,Trader2,Tick,1419,1416,3,-3,149300,149100,26809,-98709,-98109,OK
139.0,TraderOne,Tick,1237,1234,3,-3,149300,149100,4105,-393605,-393005,OK
139.0,Trader1,Tick,120,10,110,0,149300,149100,3813,-16111813,311187,BREACH
139.0,Trader2,Tick,1419,1416,3,-3,149300,149100,26809,-98709,-98109,OK
139.235,TraderOne,Tick,1237,1234,3,-3,149300,149100,4105,-393605,-393005,OK
139.235,Trader1,Tick,120,10,110,0,149300,149100,3813,-16111813,311187,BREACH
139.235,Trader2,Tick,1419,1416,3,-3,149300,149100,26809,-98709,-98109,OK
139.454,TraderOne,Tick,1237,1234,3,-3,149300,149300,4105,-393605,-393605,OK
139.454,Trader1,Tick,120,10,110,0,149300,149300,3813,-16111813,311187,BREACH
139.454,Trader2,Tick,1419,1416,3,-3,149300,149300,26809,-98709,-98709,OK
139.782,TraderOne,Tick,1237,1244,-7,7,149300,149300,3956,-395456,-395456,OK
139.782,Trader1,Tick,120,10,110,0,149300,149300,3813,-16111813,311187,BREACH
139.782,Trader2,Tick,1429,1416,13,-13,149300,149300,27108,-99008,-99008,OK
139.969,TraderOne,Tick,1237,1244,-7,7,149300,149300,3956,-395456,-395456,OK
139.969,Trader1,Tick,120,10,110,0,149300,149300,3813,-16111813,311187,BREACH
139.969,Trader2,Tick,1429,1416,13,-13,149300,149300,27108,-99008,-99008,OK
140.266,TraderOne,Tick,1237,1244,-7,7,149300,149300,3956,-395456,-395456,OK
140.266,Trader1,Tick,120,10,110,0,149300,149300,3813,-16111813,311187,BREACH
140.266,Trader2,Tick,1429,1416,13,-13,149300,149300,27108,-99008,-99008,OK
140.547,TraderOne,Tick,1237,1251,-14,14,149600,149300,3851,-396751,-399551,OK
140.547,Trader1,Tick,120,10,110,0,149600,149300,3813,-16111813,333187,BREACH
140.547,Trader2,Tick,1429,1416,13,-13,149600,149300,27108,-99008,-96408,OK
140.75,TraderOne,Tick,1247,1251,-4,4,149700,149300,4150,-399050,-399850,OK
140.75,Trader1,Tick,120,10,110,0,149700,149300,3813,-16111813,333187,BREACH
140.75,Trader2,Tick,1429,1426,3,-3,149700,149300,26958,-99858,-99258,OK
141.0,TraderOne,Tick,1247,1251,-4,4,149700,149300,4150,-399050,-399850,OK
141.0,Trader1,Tick,120,10,110,0,149700,149300,3813,-16111813,333187,BREACH
141.0,Trader2,Tick,1429,1426,3,-3,149700,149300,26958,-99858,-99258,OK
141.204,TraderOne,Tick,1257,1251,6,-6,149600,149300,4000,-401900,-400700,OK
141.204,Trader1,Tick,120,10,110,0,149600,149300,3813,-16111813,333187,BREACH
141.204,Trader2,Tick,1429,1436,-7,7,149600,149300,27257,-100157,-101557,OK
141.547,TraderOne,Tick,1257,1251,6,-6,149600,149300,4000,-401900,-400700,OK
141.547,Trader1,Tick,120,10,110,0,149600,149300,3813,-16111813,333187,BREACH
141.547,Trader2,Tick,1429,1436,-7,7,149600,149300,27257,-100157,-101557,OK
141.766,TraderOne,Tick,1257,1261,-4,4,150200,149500,3850,-399750,-400550,OK
141.766,Trader1,Tick,120,10,110,0,150200,149500,3813,-16111813,355187,BREACH
141.766,Trader2,Tick,1429,1446,-17,17,150200,149500,27107,-99007,-102407,OK
142.0,TraderOne,Tick,1257,1261,-4,4,150200,149500,3850,-399750,-400550,OK
142.0,Trader1,Tick,120,10,110,0,150200,149500,3813,-16111813,355187,BREACH
142.0,Trader2,Tick,1429,1446,-17,17,150200,149500,27107,-99007,-102407,OK
142.235,TraderOne,Tick,1257,1261,-4,4,150200,149500,3850,-399750,-400550,OK
142.235,Trader1,Tick,120,10,110,0,150200,149500,3813,-16111813,355187,BREACH
142.235,Trader2,Tick,1429,1446,-17,17,150200,149500,27107,-99007,-102407,OK
142.485,TraderOne,Tick,1267,1261,6,-6,150000,149500,4150,-405050,-403850,OK
142.485,Trader1,Tick,120,10,110,0,150000,149500,3813,-16111813,355187,BREACH
142.485,Trader2,Tick,1429,1456,-27,27,150000,149500,26957,-96857,-102257,OK
142.704,TraderOne,Tick,1267,1261,6,-6,150000,149500,4150,-405050,-403850,OK
142.704,Trader1,Tick,120,10,110,0,150000,149500,3813,-16111813,355187,BREACH
142.704,Trader2,Tick,1429,1456,-27,27,150000,149500,26957,-96857,-102257,OK
143.016,TraderOne,Tick,1267,1271,-4,4,150200,149500,4000,-401900,-402700,OK
143.016,Trader1,Tick,120,10,110,0,150200,149500,3813,-16111813,355187,BREACH
143.016,Trader2,Tick,1429,1466,-37,37,150200,149500,26807,-93707,-101107,OK
143.297,TraderOne,Tick,1267,1271,-4,4,150200,149500,4000,-401900,-402700,OK
143.297,Trader1,Tick,120,10,110,0,150200,149500,3813,-16111813,355187,BREACH
143.297,Trader2,Tick,1429,1466,-37,37,150200,149500,26807,-93707,-101107,OK
143.454,TraderOne,Tick,1277,1271,6,-6,150100,149500,4300,-408200,-407000,OK
143.454,Trader1,Tick,120,10,110,0,150100,149500,3813,-16111813,355187,BREACH
143.454,Trader2,Tick,1429,1476,-47,47,150100,149500,26657,-89557,-98957,OK
143.75,TraderOne,Tick,1277,1281,-4,4,150200,149700,4150,-404050,-404850,OK
143.75,Trader1,Tick,120,10,110,0,150200,149700,3813,-16111813,377187,BREACH
143.75,Trader2,Tick,1429,1476,-47,47,150200,149700,26657,-89557,-98957,OK
144.016,TraderOne,Tick,1287,1281,6,-6,149200,149700,4450,-410350,-411550,OK
144.016,Trader1,Tick,120,10,110,0,149200,149700,3813,-16111813,333187,BREACH
144.016,Trader2,Tick,1439,1476,-37,37,149200,149700,26507,-94407,-87007,OK
144.219,TraderOne,Tick,1287,1281,6,-6,149200,149700,4450,-410350,-411550,OK
144.219,Trader1,Tick,120,10,110,0,149200,149700,3813,-16111813,333187,BREACH
144.219,Trader2,Tick,1439,1476,-37,37,149200,149700,26507,-94407,-87007,OK
144.547,TraderOne,Tick,1297,1281,16,-16,149200,149700,4300,-414200,-417400,OK
144.547,Trader1,Tick,120,10,110,0,149200,149700,3813,-16111813,333187,BREACH
144.547,Trader2,Tick,1449,1476,-27,27,149200,149700,26357,-98257,-92857,OK
144.75,TraderOne,Tick,1297,1281,16,-16,149200,149700,4300,-414200,-417400,OK
144.75,Trader1,Tick,120,10,110,0,149200,149700,3813,-16111813,333187,BREACH
144.75,Trader2,Tick,1449,1476,-27,27,149200,149700,26357,-98257,-92857,OK
145.0,TraderOne,Tick,1297,1281,16,-16,149200,149700,4300,-414200,-417400,OK
145.0,Trader1,Tick,120,10,110,0,149200,149700,3813,-16111813,333187,BREACH
145.0,Trader2,Tick,1449,1476,-27,27,149200,149700,26357,-98257,-92857,OK
145.297,TraderOne,Tick,1297,1291,6,-6,149800,149700,4600,-414500,-413900,OK
145.297,Trader1,Tick,120,10,110,0,149800,149700,3813,-16111813,366187,BREACH
145.297,Trader2,Tick,1459,1476,-17,17,149800,149700,26207,-101107,-102807,OK
145.485,TraderOne,Tick,1307,1291,16,-16,149700,149700,4450,-418350,-418350,OK
145.485,Trader1,Tick,120,10,110,0,149700,149700,3813,-16111813,355187,BREACH
145.485,Trader2,Tick,1459,1486,-27,27,149700,149700,26506,-99406,-99406,OK
145.75,TraderOne,Tick,1307,1291,16,-16,149700,149700,4450,-418350,-418350,OK
145.75,Trader1,Tick,120,10,110,0,149700,149700,3813,-16111813,355187,BREACH
145.75,Trader2,Tick,1459,1486,-27,27,149700,149700,26506,-99406,-99406,OK
146.016,TraderOne,Tick,1307,1291,16,-16,149700,149700,4450,-418350,-418350,OK
146.016,Trader1,Tick,120,10,110,0,149700,149700,3813,-16111813,355187,BREACH
146.016,Trader2,Tick,1459,1486,-27,27,149700,149700,26506,-99406,-99406,OK
146.25,TraderOne,Tick,1307,1291,16,-16,149700,149700,4450,-418350,-418350,OK
146.25,Trader1,Tick,120,10,110,0,149700,149700,3813,-16111813,355187,BREACH
146.25,Trader2,Tick,1459,1486,-27,27,149700,149700,26506,-99406,-99406,OK
146.516,TraderOne,Tick,1307,1301,6,-6,149600,149500,4749,-417649,-417049,OK
146.516,Trader1,Tick,120,10,110,0,149600,149500,3813,-16111813,344187,BREACH
146.516,Trader2,Tick,1469,1486,-17,17,149600,149500,26356,-102256,-103956,OK
146.797,TraderOne,Tick,1307,1301,6,-6,149600,149700,4749,-417649,-418249,OK
146.797,Trader1,Tick,120,10,110,0,149600,149700,3813,-16111813,344187,BREACH
146.797,Trader2,Tick,1469,1486,-17,17,149600,149700,26356,-102256,-100556,OK
147.016,TraderOne,Tick,1307,1311,-4,4,149700,149700,5048,-417948,-417948,OK
147.016,Trader1,Tick,120,10,110,0,149700,149700,3813,-16111813,355187,BREACH
147.016,Trader2,Tick,1479,1486,-7,7,149700,149700,26206,-104106,-104106,OK
147.282,TraderOne,Tick,1307,1311,-4,4,149700,149700,5048,-417948,-417948,OK
147.282,Trader1,Tick,120,10,110,0,149700,149700,3813,-16111813,355187,BREACH
147.282,Trader2,Tick,1479,1486,-7,7,149700,149700,26206,-104106,-104106,OK
147.469,TraderOne,Tick,1317,1311,6,-6,149700,149600,5347,-420247,-419647,OK
147.469,Trader1,Tick,120,10,110,0,149700,149600,3813,-16111813,355187,BREACH
147.469,Trader2,Tick,1479,1496,-17,17,149700,149600,26056,-102956,-104656,OK
147.75,TraderOne,Tick,1317,1321,-4,4,149800,149600,5197,-420097,-420897,OK
147.75,Trader1,Tick,120,10,110,0,149800,149600,3813,-16111813,366187,BREACH
147.75,Trader2,Tick,1489,1496,-7,7,149800,149600,26356,-105256,-106656,OK
148.0,TraderOne,Tick,1317,1321,-4,4,149800,149600,5197,-420097,-420897,OK
148.0,Trader1,Tick,120,10,110,0,149800,149600,3813,-16111813,366187,BREACH
148.0,Trader2,Tick,1489,1496,-7,7,149800,149600,26356,-105256,-106656,OK
148.25,TraderOne,Tick,1317,1321,-4,4,149800,149600,5197,-420097,-420897,OK
148.25,Trader1,Tick,120,10,110,0,149800,149600,3813,-16111813,366187,BREACH
148.25,Trader2,Tick,1489,1496,-7,7,149800,149600,26356,-105256,-106656,OK
148.5,TraderOne,Tick,1327,1321,6,-6,150000,149600,5497,-423397,-422197,OK
148.5,Trader1,Tick,120,10,110,0,150000,149600,3813,-16111813,366187,BREACH
148.5,Trader2,Tick,1489,1506,-17,17,150000,149600,26206,-104106,-107506,OK
148.797,TraderOne,Tick,1327,1321,6,-6,150000,149600,5497,-423397,-422197,OK
148.797,Trader1,Tick,120,10,110,0,150000,149600,3813,-16111813,366187,BREACH
148.797,Trader2,Tick,1489,1506,-17,17,150000,149600,26206,-104106,-107506,OK
149.0,TraderOne,Tick,1327,1321,6,-6,150000,149600,5497,-423397,-422197,OK
149.0,Trader1,Tick,120,10,110,0,150000,149600,3813,-16111813,366187,BREACH
149.0,Trader2,Tick,1489,1506,-17,17,150000,149600,26206,-104106,-107506,OK
149.266,TraderOne,Tick,1327,1321,6,-6,150000,149600,5497,-423397,-422197,OK
149.266,Trader1,Tick,120,10,110,0,150000,149600,3813,-16111813,366187,BREACH
149.266,Trader2,Tick,1489,1506,-17,17,150000,149600,26206,-104106,-107506,OK
149.516,TraderOne,Tick,1327,1331,-4,4,150600,150100,5347,-423247,-424447,OK
149.516,Trader1,Tick,120,10,110,0,150600,150100,3813,-16111813,432187,BREACH
149.516,Trader2,Tick,1499,1516,-17,7,150600,150100,26356,1397744,-108356,OK
149.75,TraderOne,Tick,1337,1331,6,-6,150100,150100,5647,-427547,-427547,OK
149.75,Trader1,Tick,120,10,110,0,150100,150100,3813,-16111813,399187,BREACH
149.75,Trader2,Tick,1499,1526,-27,27,150100,150100,26206,-99106,-99106,OK
150.047,TraderOne,Tick,1337,1331,6,-6,150100,150100,5647,-427547,-427547,OK
150.047,Trader1,Tick,120,10,110,0,150100,150100,3813,-16111813,399187,BREACH
150.047,Trader2,Tick,1499,1526,-27,27,150100,150100,26206,-99106,-99106,OK
150.25,TraderOne,Tick,1347,1331,16,-16,150200,150100,5947,-432847,-431247,OK
150.25,Trader1,Tick,120,10,110,0,150200,150100,3813,-16111813,410187,BREACH
150.25,Trader2,Tick,1499,1536,-37,37,150200,150100,26056,-95956,-99656,OK
150.454,TraderOne,Tick,1347,1331,16,-16,150200,150100,5947,-432847,-431247,OK
150.454,Trader1,Tick,120,10,110,0,150200,150100,3813,-16111813,410187,BREACH
150.454,Trader2,Tick,1499,1536,-37,37,150200,150100,26056,-95956,-99656,OK
150.719,TraderOne,Tick,1347,1331,16,-16,150200,150100,5947,-432847,-431247,OK
150.719,Trader1,Tick,120,10,110,0,150200,150100,3813,-16111813,410187,BREACH
150.719,Trader2,Tick,1499,1536,-37,37,150200,150100,26056,-95956,-99656,OK
151.0,TraderOne,Tick,1347,1341,6,-6,150000,150100,6247,-431147,-431747,OK
151.0,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
151.0,Trader2,Tick,1509,1536,-27,27,150000,150100,25906,-99806,-97106,OK
151.204,TraderOne,Tick,1347,1341,6,-6,150000,150100,6247,-431147,-431747,OK
151.204,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
151.204,Trader2,Tick,1509,1536,-27,27,150000,150100,25906,-99806,-97106,OK
151.547,TraderOne,Tick,1347,1341,6,-6,150000,150100,6247,-431147,-431747,OK
151.547,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
151.547,Trader2,Tick,1509,1536,-27,27,150000,150100,25906,-99806,-97106,OK
151.75,TraderOne,Tick,1347,1341,6,-6,150000,150100,6247,-431147,-431747,OK
151.75,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
151.75,Trader2,Tick,1509,1536,-27,27,150000,150100,25906,-99806,-97106,OK
152.032,TraderOne,Tick,1347,1341,6,-6,150000,150100,6247,-431147,-431747,OK
152.032,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
152.032,Trader2,Tick,1509,1536,-27,27,150000,150100,25906,-99806,-97106,OK
152.235,TraderOne,Tick,1347,1341,6,-6,150000,150100,6247,-431147,-431747,OK
152.235,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
152.235,Trader2,Tick,1509,1536,-27,27,150000,150100,25906,-99806,-97106,OK
152.5,TraderOne,Tick,1347,1341,6,-6,150000,150100,6247,-431147,-431747,OK
152.5,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
152.5,Trader2,Tick,1509,1536,-27,27,150000,150100,25906,-99806,-97106,OK
152.735,TraderOne,Tick,1347,1341,6,-6,150000,150100,6247,-431147,-431747,OK
152.735,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
152.735,Trader2,Tick,1509,1536,-27,27,150000,150100,25906,-99806,-97106,OK
153.016,TraderOne,Tick,1347,1351,-4,4,150400,150100,6097,-428997,-430197,OK
153.016,Trader1,Tick,120,10,110,0,150400,150100,3813,-16111813,432187,BREACH
153.016,Trader2,Tick,1519,1546,-27,27,150400,150100,26056,-99956,-108056,OK
153.235,TraderOne,Tick,1347,1351,-4,4,150400,149800,6097,-428997,-430197,OK
153.235,Trader1,Tick,120,10,110,0,150400,149800,3813,-16111813,399187,BREACH
153.235,Trader2,Tick,1519,1546,-27,27,150400,149800,26056,-99956,-108056,OK
153.5,TraderOne,Tick,1357,1351,6,-6,150200,149800,6397,-433297,-431497,OK
153.5,Trader1,Tick,120,10,110,0,150200,149800,3813,-16111813,399187,BREACH
153.5,Trader2,Tick,1519,1556,-37,37,150200,149800,25906,-96806,-107906,OK
153.782,TraderOne,Tick,1357,1351,6,-6,150200,150100,6397,-433297,-432697,OK
153.782,Trader1,Tick,120,10,110,0,150200,150100,3813,-16111813,410187,BREACH
153.782,Trader2,Tick,1519,1556,-37,37,150200,150100,25906,-96806,-100506,OK
153.985,TraderOne,Tick,1357,1361,-4,4,150400,150100,6247,-432147,-433347,OK
153.985,Trader1,Tick,120,10,110,0,150400,150100,3813,-16111813,432187,BREACH
153.985,Trader2,Tick,1529,1556,-27,27,150400,150100,26207,-100107,-108207,OK
154.235,TraderOne,Tick,1357,1361,-4,4,150400,150100,6247,-432147,-433347,OK
154.235,Trader1,Tick,120,10,110,0,150400,150100,3813,-16111813,432187,BREACH
154.235,Trader2,Tick,1529,1556,-27,27,150400,150100,26207,-100107,-108207,OK
154.469,TraderOne,Tick,1367,1361,6,-6,150500,150100,6548,-436448,-434648,OK
154.469,Trader1,Tick,120,10,110,0,150500,150100,3813,-16111813,432187,BREACH
154.469,Trader2,Tick,1529,1566,-37,37,150500,150100,26057,-96957,-108057,OK
154.735,TraderOne,Tick,1367,1361,6,-6,150500,150100,6548,-436448,-434648,OK
154.735,Trader1,Tick,120,10,110,0,150500,150100,3813,-16111813,432187,BREACH
154.735,Trader2,Tick,1529,1566,-37,37,150500,150100,26057,-96957,-108057,OK
155.047,TraderOne,Tick,1367,1361,6,-6,150600,150100,6548,-436448,-434648,OK
155.047,Trader1,Tick,120,10,110,0,150600,150100,3813,-16111813,432187,BREACH
155.047,Trader2,Tick,1539,1566,-27,27,150600,150100,26358,-100258,-108358,OK
155.219,TraderOne,Tick,1367,1371,-4,4,150500,150100,6398,-436298,-437498,OK
155.219,Trader1,Tick,120,10,110,0,150500,150100,3813,-16111813,432187,BREACH
155.219,Trader2,Tick,1549,1566,-17,17,150500,150100,26659,-102559,-107659,OK
155.547,TraderOne,Tick,1367,1371,-4,4,150500,150300,6398,-436298,-437098,OK
155.547,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
155.547,Trader2,Tick,1549,1566,-17,17,150500,150300,26659,-102559,-105959,OK
155.719,TraderOne,Tick,1377,1371,6,-6,150600,150300,6699,-439599,-437799,OK
155.719,Trader1,Tick,120,10,110,0,150600,150300,3813,-16111813,454187,BREACH
155.719,Trader2,Tick,1549,1566,-17,17,150600,150300,26659,-102559,-107659,OK
156.0,TraderOne,Tick,1377,1371,6,-6,150600,150300,6699,-439599,-437799,OK
156.0,Trader1,Tick,120,10,110,0,150600,150300,3813,-16111813,454187,BREACH
156.0,Trader2,Tick,1549,1566,-17,17,150600,150300,26659,-102559,-107659,OK
156.204,TraderOne,Tick,1377,1371,6,-6,150600,150300,6699,-439599,-437799,OK
156.204,Trader1,Tick,120,10,110,0,150600,150300,3813,-16111813,454187,BREACH
156.204,Trader2,Tick,1549,1566,-17,17,150600,150300,26659,-102559,-107659,OK
156.5,TraderOne,Tick,1387,1371,16,-16,150500,150300,6549,-442449,-439249,OK
156.5,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
156.5,Trader2,Tick,1549,1576,-27,27,150500,150300,26960,-100860,-106260,OK
156.75,TraderOne,Tick,1387,1381,6,-6,150500,150300,6850,-441750,-440550,OK
156.75,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
156.75,Trader2,Tick,1559,1576,-17,17,150500,150300,26810,-103710,-107110,OK
157.0,TraderOne,Tick,1387,1381,6,-6,150500,150300,6850,-441750,-440550,OK
157.0,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
157.0,Trader2,Tick,1559,1576,-17,17,150500,150300,26810,-103710,-107110,OK
157.25,TraderOne,Tick,1387,1381,6,-6,150600,150300,6850,-441750,-439950,OK
157.25,Trader1,Tick,120,10,110,0,150600,150300,3813,-16111813,454187,BREACH
157.25,Trader2,Tick,1559,1576,-17,17,150600,150300,26810,-103710,-108810,OK
157.532,TraderOne,Tick,1397,1381,16,-16,150500,150300,6700,-444600,-441400,OK
157.532,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
157.532,Trader2,Tick,1559,1586,-27,27,150500,150300,27111,-102011,-107411,OK
157.797,TraderOne,Tick,1397,1391,6,-6,150500,150300,7001,-443901,-442701,OK
157.797,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
157.797,Trader2,Tick,1569,1586,-17,17,150500,150300,26961,-104861,-108261,OK
158.047,TraderOne,Tick,1397,1391,6,-6,150500,150300,7001,-443901,-442701,OK
158.047,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
158.047,Trader2,Tick,1569,1586,-17,17,150500,150300,26961,-104861,-108261,OK
158.282,TraderOne,Tick,1397,1391,6,-6,150500,150300,7001,-443901,-442701,OK
158.282,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
158.282,Trader2,Tick,1569,1586,-17,17,150500,150300,26961,-104861,-108261,OK
158.469,TraderOne,Tick,1397,1391,6,-6,150500,150300,7001,-443901,-442701,OK
158.469,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
158.469,Trader2,Tick,1569,1586,-17,17,150500,150300,26961,-104861,-108261,OK
158.766,TraderOne,Tick,1397,1391,6,-6,150500,150300,7001,-443901,-442701,OK
158.766,Trader1,Tick,120,10,110,0,150500,150300,3813,-16111813,443187,BREACH
158.766,Trader2,Tick,1569,1586,-17,17,150500,150300,26961,-104861,-108261,OK
159.047,TraderOne,Tick,1397,1391,6,-6,150600,150400,7001,-443901,-442701,OK
159.047,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
159.047,Trader2,Tick,1579,1586,-7,7,150600,150400,27262,-107162,-108562,OK
159.297,TraderOne,Tick,1397,1391,6,-6,150500,150400,7001,-443901,-443301,OK
159.297,Trader1,Tick,120,10,110,0,150500,150400,3813,-16111813,443187,BREACH
159.297,Trader2,Tick,1579,1596,-17,17,150500,150400,27563,-106463,-108163,OK
159.454,TraderOne,Tick,1397,1391,6,-6,150500,150400,7001,-443901,-443301,OK
159.454,Trader1,Tick,120,10,110,0,150500,150400,3813,-16111813,443187,BREACH
159.454,Trader2,Tick,1579,1596,-17,17,150500,150400,27563,-106463,-108163,OK
159.704,TraderOne,Tick,1397,1392,5,-5,150600,150400,6986,-443886,-442886,OK
159.704,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
159.704,Trader2,Tick,1589,1596,-7,7,150600,150400,27864,-108764,-110164,OK
160.032,TraderOne,Tick,1397,1392,5,-5,150600,150400,6986,-443886,-442886,OK
160.032,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
160.032,Trader2,Tick,1589,1596,-7,7,150600,150400,27864,-108764,-110164,OK
160.219,TraderOne,Tick,1397,1394,3,-5,150600,150400,6956,-142656,-442856,OK
160.219,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
160.219,Trader2,Tick,1589,1596,-7,7,150600,150400,27864,-108764,-110164,OK
160.5,TraderOne,Tick,1397,1400,-3,3,150600,150400,6866,-442366,-442966,OK
160.5,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
160.5,Trader2,Tick,1589,1596,-7,7,150600,150400,27864,-108764,-110164,OK
160.719,TraderOne,Tick,1399,1400,-1,1,150500,150200,6836,-442936,-443236,OK
160.719,Trader1,Tick,120,10,110,0,150500,150200,3813,-16111813,443187,BREACH
160.719,Trader2,Tick,1589,1606,-17,17,150500,150200,28165,-107065,-112165,OK
161.032,TraderOne,Tick,1409,1400,9,-9,150600,150200,6685,-447785,-445085,OK
161.032,Trader1,Tick,120,10,110,0,150600,150200,3813,-16111813,443187,BREACH
161.032,Trader2,Tick,1589,1616,-27,27,150600,150200,28466,-104366,-112466,OK
161.282,TraderOne,Tick,1419,1400,19,-19,150700,150200,6534,-454634,-448934,OK
161.282,Trader1,Tick,120,10,110,0,150700,150200,3813,-16111813,443187,BREACH
161.282,Trader2,Tick,1589,1626,-37,37,150700,150200,28767,-100667,-111767,OK
161.547,TraderOne,Tick,1419,1400,19,-19,150700,150200,6534,-454634,-448934,OK
